What is tanh activation function,Squashes values between -1 and 1.<br><br><b>ELI5:</b> Similar to a dimmer switch but can also turn the light off completely or make it glow negatively.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_neural_networks
What is vanishing gradient problem,"Gradients become very small during backpropagation due to repeated multiplication of values less than 1, hindering weight updates and network training.<br><br><b>ELI5:</b> Imagine whispering a secret down a long line of people; by the end, the message is too faint to understand.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_neural_networks
What is exploding gradient problem,"Gradients become very large during backpropagation, causing noisy and unstable weight updates that prevent convergence.<br><br><b>ELI5:</b> Imagine shouting a secret down a long line of people; by the end, the message is distorted and too loud to be useful.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_neural_networks
How does sigmoid tanh cause vanishing gradients,"Their derivatives are often less than 1, and repeated multiplication through many layers shrinks the gradient exponentially.<br><br><b>ELI5:</b> Each step in a deep network is like a small discount; many small discounts add up to a huge loss of value.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_neural_networks
What is objective of activation functions,"Introduce non-linearity, enable gradient computation, and be fast to compute.<br><br><b>ELI5:</b> To add interesting twists and turns to a simple straight path, making the journey more complex and interesting.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_neural_networks
How does sigmoid tanh affect training deep networks,"They can lead to vanishing gradients, preventing effective weight updates and thus hindering the training of deep networks.<br><br><b>ELI5:</b> Trying to teach a very tall building to stand by only adjusting the bottom floor; the top floors never get the message.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_neural_networks
How does sigmoid tanh affect gradient computation,"They are differentiable, allowing for gradient calculation via the chain rule, but their derivatives can be small, leading to vanishing gradients.<br><br><b>ELI5:</b> They provide a way to measure how much each part of the network contributed to the error, but sometimes that measurement is too quiet to be useful.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_neural_networks
What is bias variance tradeoff,Bias is error from wrong assumptions in learning algorithm. Variance is error from sensitivity to small fluctuations in training set.<br><br><b>ELI5:</b> Imagine guessing a target. Bias is consistently missing the target in one direction. Variance is scattering your guesses all over the place.,aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::classification_algorithms_in_various_situations
How does number of layers affect bias variance,Increasing layers increases weights leading to overfitting (low bias high variance).<br><br><b>ELI5:</b> A very complex machine can perfectly mimic a specific task but fail on slightly different ones.,aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::classification_algorithms_in_various_situations
How does logistic regression affect bias variance,Logistic regression has fewer weights leading to underfitting (high bias low variance).<br><br><b>ELI5:</b> A simple tool can perform a basic task reliably but cannot handle complex variations.,aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::classification_algorithms_in_various_situations
How do regularizers affect variance,"Regularizers (L1 L2 Dropout) reduce variance by penalizing complex models and preventing overfitting.<br><br><b>ELI5:</b> Like a leash on a dog, regularization keeps the model from straying too far and getting lost.",aaic::module_3_foundations_of_natural_language_processing_and_machine_learning::classification_algorithms_in_various_situations
Deep learning limitations until 2010,"Vanishing gradients<br>Limited data (overfitting)<br>Limited compute power<br><br><b>ELI5:</b> Like trying to build a tall tower with weak bricks, not enough building materials, and a slow crane.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Factors enabling modern deep learning,"Abundant labeled data (Internet)<br>Increased compute power (Gaming GPUs)<br>Algorithmic advancements<br><br><b>ELI5:</b> Having lots of good building materials, a powerful crane, and better blueprints for building tall towers.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Classical ML vs Deep Learning approach,"Classical ML: Theory first, then experiments.<br>Deep Learning: Experiment first, then develop theory.<br><br><b>ELI5:</b> Classical ML is like a scientist proving a theorem before building. Deep Learning is like an engineer trying out designs and figuring out the math later.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
When to use ML vs Deep Learning,"ML is sufficient for simple data with linear relationships.<br>DL may perform better with complex data.<br>Experimentation (EDA) is required to decide.<br><br><b>ELI5:</b> For a straight road, a simple car is fine. For a winding mountain path, a powerful off-road vehicle is better. You need to check the road first.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
MLP as a complex mathematical function,MLPs are complex functions mapping features to outputs.<br>Weights are coefficients adjusted to find optimal values.<br>Weights capture patterns in training data for prediction.<br><br><b>ELI5:</b> An MLP is like a super-complicated recipe. The weights are the exact amounts of each ingredient. You adjust the amounts to make the best dish.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Overfitting in small datasets,Increasing hidden units<br>Increasing layers<br>Increasing epochs<br><br><b>ELI5:</b> Memorizing answers for a test instead of understanding the material. You get perfect scores on practice questions but fail the real exam.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How neural networks handle outliers,"Batch training<br>Robust cost functions<br>Regularization<br><br><b>ELI5:</b> Ignoring a few extremely loud people in a crowd to understand the general conversation, or using a special filter to smooth out noisy signals.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Overfitting in deep neural networks,"Regularization techniques like L1, L2, and Dropout.<br>Dropout is a preferred equivalent technique.<br><br><b>ELI5:</b> Like forcing a student to only use a limited set of study notes to prevent them from memorizing the entire textbook.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Dropout regularization analogy,"Similar to sampling a subset of features in Random Forests.<br>Base learners (trees) have high variance, low bias.<br>Dropout reduces variance.<br><br><b>ELI5:</b> Imagine a team where not everyone shows up for work each day. This forces the remaining team members to be more versatile and less reliant on specific individuals.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Dropout mechanism at training time,Each neuron is present with probability 'p'.<br>This randomly drops neurons.<br><br><b>ELI5:</b> Flipping a coin for each student in a class to decide if they attend the lecture that day.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Dropout mechanism at test time,"All neurons are present.<br>Weights of dropped neurons are scaled by 'p'.<br>Accounts for the probability of presence during training.<br><br><b>ELI5:</b> After the class, you adjust everyone's grade to reflect the fact that some people missed lectures, making the overall performance comparable.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
High dropout rate effect,"Low keep probability.<br>Leads to underfitting.<br>Acts as large regularization.<br><br><b>ELI5:</b> Most students are absent. The few who attend struggle to cover all the material, leading to poor overall understanding.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Low dropout rate effect,"High keep probability.<br>Leads to overfitting.<br>Acts as small regularization.<br><br><b>ELI5:</b> Almost all students attend. The class might focus too much on specific students' strengths, neglecting others.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Problem with classical neural network activations,Vanishing gradients leading to small weight updates.<br><br><b>ELI5:</b> Like trying to push a heavy door that only budges a tiny bit with each push.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
ReLU activation function,"f(Z) = max(0, Z)<br>f'(Z) = 0 if Z < 0, 1 if Z > 0<br>Avoids vanishing/exploding gradients but can have dead activations.<br><br><b>ELI5:</b> A gate that only lets positive signals pass through. If the signal is negative, it's blocked completely.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
ReLU derivative properties,"Derivative is 0 for negative inputs, 1 for positive inputs.<br>No vanishing or exploding gradients for positive inputs.<br>Risk of 'dead activation' for negative inputs.<br><br><b>ELI5:</b> For positive signals, it's a full 'on' switch. For negative signals, it's a complete 'off' switch, which can sometimes be too permanent.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
ReLU non-differentiability,Not differentiable at Z=0.<br>Smooth approximations like Softplus can be used.<br><br><b>ELI5:</b> Like a sharp corner on a road. You can't define the exact slope at the corner point itself.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Softplus activation function,"f(x) = log(1 + exp(x))<br>f'(x) = sigmoid(x)<br>A smooth approximation for ReLU.<br><br><b>ELI5:</b> A slightly rounded corner instead of a sharp one, making the road smoother to navigate mathematically.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
ReLU advantages,Faster convergence<br>Easy to compute derivatives<br><br><b>ELI5:</b> It's quick to calculate and speeds up the learning process.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
ReLU limitations,"Non-differentiable at zero<br>Unbounded output<br>Dying ReLU problem<br>Not zero-centered<br><br><b>ELI5:</b> It has a sharp point, can output infinitely large numbers, neurons can get stuck 'off', and its outputs aren't balanced around zero.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Leaky ReLU activation function,"f(z) = 0.01z for z <= 0, f(z) = z for z > 0<br>f'(z) = 0.01 for z <= 0, 1 for z > 0<br>Addresses dead ReLU neurons.<br><br><b>ELI5:</b> A gate that mostly blocks negative signals but lets a tiny trickle through, preventing it from getting completely stuck.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Why use non-linear activation functions,"Linear activations result in a single-layer network.<br>Non-linearity allows approximation of complex relationships.<br><br><b>ELI5:</b> Without non-linearity, a deep network is just a shallow one, unable to solve complicated problems like recognizing faces.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
When to use sigmoid activation,"Output layer for binary classification.<br><br><b>ELI5:</b> For a yes/no question, the final answer is squeezed between 0 and 1.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
When to use softmax activation,"Output layer for multi-class classification.<br><br><b>ELI5:</b> For choosing one option out of many (e.g., cat, dog, bird), it gives probabilities for each choice.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
When to use linear activation,"Output layer for regression problems.<br><br><b>ELI5:</b> For predicting a continuous value like house price, the output can be any number.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is weight initialization problem,"Initializing all weights to zero or same value causes all neurons to compute same thing and receive same gradient updates leading to symmetry and no training.<br><br><b>ELI5:</b> If everyone in a team does the exact same task, they all learn the same thing and don't improve individually.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does weight initialization affect neuron learning,"Asymmetric weight distributions cause neurons to learn different aspects of input data.<br><br><b>ELI5:</b> If team members have different skills, they can tackle different parts of a project.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What happens if weights are large negative for ReLU,"ReLU(z) becomes 0 for large negative inputs, leading to vanishing gradients.<br><br><b>ELI5:</b> Imagine a light switch that's always off if the input is too low.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is good weight initialization,"Weights should be small random values from a distribution with good variance, not all zero.<br><br><b>ELI5:</b> Start with slightly different ideas for everyone, not the same idea or no idea.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is uniform weight initialization,"Weights are sampled from a uniform distribution Unif[-1/sqrt(fan_in), 1/sqrt(fan_in)].<br><br><b>ELI5:</b> Picking a number randomly between two specific small values.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is Xavier Glorot initialization,"Normal: mean 0 variance 2/(fan_in + fan_out). Uniform: ~Unif[-sqrt(6)/sqrt(fan_in+fan_out), sqrt(6)/sqrt(fan_in+fan_out)]. Useful for sigmoid.<br><br><b>ELI5:</b> A smart way to pick starting numbers for weights that works well for certain types of activation functions.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is He initialization,"Normal: mean 0 variance 2/(fan_in). Uniform: ~Unif[-sqrt(6)/sqrt(fan_in), sqrt(6)/sqrt(fan_in)]. Useful for ReLU.<br><br><b>ELI5:</b> A smart way to pick starting numbers for weights that works well for ReLU activation.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is internal co-variance shift,The change in the distribution of network activations due to parameter changes during training.<br><br><b>ELI5:</b> The internal 'rules' of how signals flow through the network keep changing as it learns.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is the objective of batch normalization,"To reduce internal co-variance shift by normalizing activations within a mini-batch and then scaling and shifting them.<br><br><b>ELI5:</b> Keeping the signal levels consistent throughout the network, like adjusting volume controls.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does batch normalization help training,"It leads to faster convergence, allows larger learning rates, and acts as a weak regularizer.<br><br><b>ELI5:</b> Makes learning faster and more stable, like having better shock absorbers on a car.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How is batch normalization used on test set,"Uses the population mean and variance learned during training, not the current batch's statistics.<br><br><b>ELI5:</b> Using the average knowledge gained from all previous lessons, not just the current one.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is the objective of optimization,To minimize the loss function L(w).<br><br><b>ELI5:</b> Finding the lowest point in a valley.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What does zero gradient imply,"Zero gradient implies a local minimum, local maximum, or saddle point.<br><br><b>ELI5:</b> Being at a flat spot on a map, which could be the bottom of a valley, top of a hill, or a plateau.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Why can SGD get stuck,"SGD can get stuck at saddle points where the gradient is zero but it's not a minimum or maximum.<br><br><b>ELI5:</b> A hiker might get stuck on a flat, featureless plain where it's hard to tell which way is downhill.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is the difference between convex and non-convex functions,"Convex functions have a single minimum or maximum, while non-convex functions can have multiple local minima or maxima.<br><br><b>ELI5:</b> A bowl is convex (one bottom), a lumpy landscape is non-convex (many dips and peaks).",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Why do deep learning loss functions tend to be non-convex,"Non-convex loss functions are often used because they can lead to better performance and depend on architecture and desired outputs.<br><br><b>ELI5:</b> Complex problems often have many possible 'good' solutions, not just one perfect one.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does weight initialization affect deep learning,"In non-convex loss landscapes, weight initialization determines which minimum or maximum the model converges to.<br><br><b>ELI5:</b> Where you start your hike in a lumpy landscape determines which valley you end up in.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is contour plot,"Projection of 3D loss function points at same height onto a plane indicating maxima and minima locations.<br><br><b>ELI5:</b> Imagine looking at a mountain range from directly above, seeing the lines that connect all points at the same elevation.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is gradient descent,"Optimizer that computes gradient using all training points to update model parameters.<br><br><b>ELI5:</b> Finding the lowest point in a valley by always taking steps in the steepest downward direction, using information from the entire landscape.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is stochastic gradient descent,"Optimizer that computes gradient using a single random training point to update model parameters.<br><br><b>ELI5:</b> Finding the lowest point in a valley by taking steps in the steepest downward direction, but only looking at a tiny patch of the landscape for each step.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is mini batch stochastic gradient descent,"Optimizer that computes gradient using a small random sample of training points to update model parameters. Preferred for efficiency and approximation to GD.<br><br><b>ELI5:</b> Finding the lowest point in a valley by taking steps in the steepest downward direction, using information from a small group of nearby landscape points.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does simple SGD work,"Updates parameters using gradients computed from single data points. Prone to getting stuck at saddle points, local minima, and local maxima.<br><br><b>ELI5:</b> Walking blindfolded down a hill, you might get stuck in a small dip or on a flat spot instead of reaching the bottom.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is the objective of batch SGD with momentum,"To denoise SGD updates by incorporating an exponentially weighted average of past gradients, leading to smoother convergence and faster travel towards the optimum.<br><br><b>ELI5:</b> Imagine pushing a heavy ball down a hill. Momentum helps it keep rolling in the same direction, overcoming small bumps and accelerating towards the bottom.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does momentum affect SGD updates,"Momentum adds a fraction of the previous update vector to the current gradient step. This helps accelerate convergence in consistent directions and dampens oscillations.<br><br><b>ELI5:</b> If you're running downhill and keep going in the same direction, you build up speed. Momentum is like carrying that speed forward to make your next step even bigger.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does gamma affect momentum,"Gamma controls the weighting of past gradients in the exponential average. Higher gamma means past gradients have more influence, leading to smoother but potentially slower initial movement. Lower gamma makes updates more responsive to recent gradients.<br><br><b>ELI5:</b> Gamma is like how much you remember your past steps. A high gamma means you remember many past steps and average them out for a smoother path. A low gamma means you only care about your very last step.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does mini batch SGD relate to GD,"Mini-batch SGD approximates the gradient of the full dataset (GD) using a small sample. It's computationally efficient and provides a noisy but generally correct descent direction.<br><br><b>ELI5:</b> Instead of surveying the entire mountain (GD), you survey a small neighborhood (mini-batch SGD) to decide which way is downhill. It's faster but might not be the absolute steepest path.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Nesterov accelerated gradient update rule,"W_t = W_{t-1} - gamma * V_{t-1} - eta * g'
where g' = grad(L, W)[W_{t-1} - gamma * V_{t-1}]
<br><br><b>ELI5:</b> Imagine rolling a ball down a hill. Instead of just looking at the steepest downhill path from your current spot, you first take a small step in the direction you were already rolling, and *then* check the steepest downhill path from that new spot.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Nesterov accelerated gradient objective,Achieve faster convergence by taking a step in the momentum direction before computing the gradient.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does Nesterov accelerated gradient compare to SGD with momentum,"NAG ends up slightly closer to the optimum, leading to faster convergence.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Adagrad adaptive learning rate formula,"eta'_t = eta_t / (sqrt(alpha_t + epsilon))
where alpha_t = sum_{i=1 to t-1} (g_i^2)
g_i = grad(L,W)[W_{t-1}]
<br><br><b>ELI5:</b> Think of it like adjusting the volume knob for each instrument in a band. Instruments that have played a lot (large alpha_t) get their volume turned down (smaller eta'_t), while instruments that haven't played much get their volume turned up.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Adagrad disadvantage,"alpha_t grows with t, making the learning rate eta'_t very small, leading to negligible updates and no training.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Why different learning rates for sparse features in Adagrad,"Sparse features have small gradients. To make meaningful updates, they require larger learning rates, while dense features require smaller ones. Adagrad adapts this per-weight.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Adadelta update rule,"W_t = W_{t-1} - eta'_t * g_t
where eta'_t = eta / (sqrt(eda_t + epsilon))
eda_t = gamma * eda_{t-1} + (1 - gamma) * (g_{t-1}^2)
<br><br><b>ELI5:</b> Adadelta is like Adagrad but instead of summing up all past squared gradients (which can get huge), it uses a 'rolling average' of them. This prevents the learning rate from shrinking too much and stopping training.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
How does Adadelta avoid Adagrad's slow convergence,"Adadelta uses an exponential weighted average of squared gradients instead of a simple sum, preventing alpha from becoming excessively large.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec CBOW objective,Predict focus word given context words<br><br><b>ELI5:</b> Guessing the main subject of a sentence based on the surrounding words.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec Skip-Gram objective,Predict context words given focus word<br><br><b>ELI5:</b> Guessing the surrounding words based on the main subject of a sentence.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec CBOW structure,Input: one-hot encoded context words<br>Hidden layer: linear activation<br>Output layer: softmax to predict focus word<br><br><b>ELI5:</b> A system that takes several clues and tries to identify the main answer.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec Skip-Gram structure,Input: one-hot encoded focus word<br>Hidden layer: linear activation<br>Output layers: multiple softmax layers to predict context words<br><br><b>ELI5:</b> A system that takes a main answer and tries to predict all the clues around it.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec CBOW weights,"Number of weights is (K+1) * (N*V)<br>K: number of context words<br>N: hidden layer dimension<br>V: vocabulary size<br><br><b>ELI5:</b> The complexity of the system depends on how many clues you consider, the internal detail level, and the total number of possible words.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec Skip-Gram weights,"Number of weights is (K+1) * (N*V)<br>K: number of context words<br>N: hidden layer dimension<br>V: vocabulary size<br><br><b>ELI5:</b> Similar to CBOW, the system's complexity depends on the number of words it tries to predict, internal detail, and total word count.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec CBOW vs Skip-Gram performance,"CBOW performs well for frequent words<br>Skip-Gram performs well for infrequent words<br><br><b>ELI5:</b> CBOW is good at understanding common words, while Skip-Gram is better at capturing the meaning of rare words.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec training optimization Hierarchical Softmax,"Uses binary trees to predict a word<br><br><b>ELI5:</b> Instead of checking every possible word, it uses a decision tree to find the target word faster.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
Word2Vec training optimization Negative Sampling,"Updates weights for target word and a sample of non-target words<br><br><b>ELI5:</b> Instead of adjusting all possible word connections, it focuses on the correct word and a few incorrect ones.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_deep_multi_layer_perceptrons
What is Tensorflow Keras,Toolkits or libraries for coding Deep Learning.<br><br><b>ELI5:</b> Think of them as specialized toolboxes for building AI models.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is a Tensor,"A mathematical term for vectors.<br>1D vector: 1D tensor<br>2D vector: 2D tensor<br>3D vector: 3D tensor<br><br>Deep Learning involves tensor operations.<br><br><b>ELI5:</b> Tensors are like containers for numbers, from simple lists to multi-dimensional grids.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does Tensorflow work,"Core written in C/C++ for speed, with interfaces in Java, Python, JavaScript. Tensorflow Lite runs on Android.<br><br><b>ELI5:</b> The engine is super fast C++, but you can talk to it using easier languages like Python.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does Keras work,"A high-level Neural Network library, acting as a frontend for backends like Tensorflow. It simplifies development and deployment.<br><br><b>ELI5:</b> Keras is like a user-friendly remote control for the powerful Tensorflow engine.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does Keras relate to Tensorflow,"Keras is the frontend, Tensorflow is the backend. Other backends include Theano, PyTorch, Caffe, MXNET.<br><br><b>ELI5:</b> Keras is the easy-to-use interface, and Tensorflow is the powerful system that does the actual work behind the scenes.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is GPU for Deep Learning,"GPUs are suitable for Deep Learning due to their architecture of many slower cores, enabling parallelizable tasks like matrix operations.<br><br><b>ELI5:</b> GPUs are like a huge team of workers, each a bit slower than a single expert (CPU), but together they can do many simple tasks simultaneously, which is perfect for AI math.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does GPU architecture differ from CPU,"CPUs have fewer, faster cores. GPUs have many, slower cores with distributed VRAM for parallel processing.<br><br><b>ELI5:</b> A CPU is like a few highly skilled chefs in a kitchen, while a GPU is like a massive cafeteria with many cooks, each doing a specific part of a large meal preparation.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is Google Colaboratory,"A cloud computing platform provided by Google for Machine Learning education and research, similar to Jupyter Notebook.<br><br><b>ELI5:</b> It's like a free online computer specifically designed for AI experiments, giving you powerful tools without needing your own hardware.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
MLP architecture for MNIST,"784 input neurons (flattened image) -> 512 fully connected neurons -> 128 fully connected neurons -> 10 output neurons (softmax for classification).<br><br><b>ELI5:</b> Imagine a series of filters, each processing information from the previous one to make a final decision.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
MLP weight initialization,Weights are initialized to small random values. This is crucial to break symmetry and allow neurons to learn different features.<br><br><b>ELI5:</b> Like giving each student a slightly different starting point in a race so they don't all follow the exact same path.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is batch normalization,Normalizes layer inputs by re-centering and re-scaling. This stabilizes training and allows higher learning rates.<br><br><b>ELI5:</b> Imagine adjusting everyone's height to a standard average before a group photo so the camera focuses better.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is dropout,"Randomly sets a fraction of neuron outputs to zero during training. This prevents co-adaptation of neurons and acts as regularization.<br><br><b>ELI5:</b> Like randomly telling some students in a study group to be quiet for a bit, forcing others to learn more independently.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does dropout affect training,"Reduces overfitting by preventing complex co-adaptations between neurons. It effectively trains an ensemble of smaller networks.<br><br><b>ELI5:</b> Training many slightly different teams for a game, so the main team doesn't rely too much on just a few star players.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is a hyperparameter,"A parameter of a learning algorithm that is not learned from the data. It remains constant during training.<br><br><b>ELI5:</b> Think of it as a setting you choose before baking a cake, like the oven temperature, not the ingredients you mix.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is hyperparameter tuning,Procedure to find a tuple of hyperparameters that yields an optimal model minimizing a predefined loss function on test data.<br><br><b>ELI5:</b> It's like trying different oven temperatures and baking times to find the perfect setting for your cake recipe.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
